Head Yaw,Head Roll,Head Pitch,Right Shoulder Roll,Right Shoulder Pitch,Right Elbow Yaw,Right Elbow Roll,Right Wrist Yaw,Right Hand,Left Shoulder Roll,Left Shoulder Pitch,Left Elbow Yaw,Left Elbow Roll,Left Wrist Yaw,Left Hand,Waist Roll,Waist Pitch,Right Hip Roll,Right Hip Pitch,Right Knee Yaw,Right Knee Roll,Left Hip Roll,Left Hip Pitch,Left Knee Yaw,Left Knee Roll,Emotion
0.0,0.0,0.420268207269,-0.353678908376,1.5130259636,0.719177344226,0.572271281632,2.20623143727,Unknow,0.0816188023297,1.49455220223,-1.39961603962,-0.39541156121,-1.48091044111,Unknow,0.105853278063,0.0308873991937,1.40455951154,0.106656013536,0.0737941072156,-0.0996952861269,-1.4443997054,-0.259869423592,0.0933367821856,-0.0261576338285,Sad
0.0,0.0,0.444937200389,-0.335755145694,1.46041375782,0.687760785567,0.479413164263,-1.0620424541,Unknow,0.0879036015197,1.5018315361,-1.33144937439,-0.41595960615,-1.16204243871,Unknow,0.0936935342401,0.0210521532043,1.39085006875,-0.0504107241908,0.0883962924649,-0.0670252274907,-1.49402435868,0.000352888281167,0.106838021859,-0.0282937912455,Sad
0.0,0.0,0.459029856651,-0.311952203537,1.40976196512,0.684097622636,0.446553074926,-2.07782508991,Unknow,0.0931278504718,1.48844676526,-1.2573058116,-0.436798521898,-0.865158469706,Unknow,0.0985971326723,0.0188778215059,1.38815299375,-0.0806558413522,0.0986990621367,-0.0510292671534,-1.50354688865,0.14889934354,0.116842189261,-0.0209752344679,Sad
0.0,0.0,0.457872178362,-0.347526116887,1.42872365939,0.699246760197,0.619706806275,-0.414782593657,Unknow,0.0739710491185,1.47517543961,-1.28839129272,-0.455808939983,-1.13472081488,Unknow,0.114213921587,0.0168327919195,1.39974655419,-0.0359391913933,0.0897611755706,-0.0398318099766,-1.48563271963,0.0269596959938,0.108153754807,-0.011724194592,Sad
0.0,0.0,0.458803330286,-0.345087131035,1.42118300205,0.690720314914,0.635940854228,-0.383102732521,Unknow,0.0680896529349,1.44258402471,-1.31751231866,-0.442015677957,-1.07020976197,Unknow,0.125761805573,0.016525251672,1.4057707807,0.0182338319188,0.0766789644604,-0.0440490206654,-1.4760492091,-0.116141058973,0.0950086281518,-0.01609448489,Sad
0.0,0.0,0.461346264827,-0.345199434672,1.4233663849,0.673717287802,0.640918457364,2.74437879948,Unknow,0.0656799954666,1.40015923632,-1.30373073869,-0.430874456,-1.23404244965,Unknow,0.135853104824,0.0162363643845,1.41268401756,0.0129914637643,0.0891239407316,-0.0361738627625,-1.47147004928,-0.077093203064,0.106424768259,0.00040373401493,Sad
0.0,0.0,0.469893755745,-0.339906743078,1.41963809462,0.655782845232,0.627439077781,2.70979103621,Unknow,0.0798301609606,1.40529068928,-1.29312327453,-0.460690099094,-1.70437168236,Unknow,0.142709006067,0.0172503021836,1.42049541876,0.0196572655787,0.0975310949167,-0.0324881284742,-1.46730946054,-0.13053246711,0.114657185194,-0.00761852030241,Sad
0.0,0.0,0.473534116872,-0.334464467031,1.4180351806,0.695733340952,0.54849743798,1.0689750222,Unknow,0.0820226152087,1.40307000285,-1.31410682884,-0.439314917321,-1.05710652037,Unknow,0.146486065512,0.0176029515892,1.4202500307,0.0480093629416,0.0946695466035,-0.0377216619159,-1.46554862043,-0.182686562529,0.111485633759,-0.00886049014925,Sad
0.0,0.0,0.479984579267,-0.33404809515,1.42144933056,0.688644346695,0.532985340605,1.21161827142,Unknow,0.0827030396698,1.41288435465,-1.30993923935,-0.432207843301,-0.969757955399,Unknow,0.141799884487,0.0180840427094,1.41957040357,0.0260453544336,0.0831968309566,-0.0381349698983,-1.47612240633,-0.22340100794,0.0992318508371,-0.015237244142,Sad
0.0,0.0,0.486088697198,-0.330854612246,1.42141445526,0.678090247986,0.520142306181,1.13875647483,Unknow,0.082288510377,1.41705642711,-1.32164161788,-0.427713693752,-1.21841575797,Unknow,0.14306648269,0.0169088300474,1.4204637395,0.0387405934191,0.0902640095299,-0.0398979790088,-1.47200780794,-0.213720802256,0.106261948485,-0.00333271976394,Sad
0.0,0.0,0.49178921271,-0.326570989015,1.42329654064,0.684089059093,0.512329980951,1.23925900573,Unknow,0.0831965418963,1.42601820785,-1.31467326092,-0.430584761065,-1.13642318695,Unknow,0.139338449622,0.0157579459946,1.41595286048,0.0360031455272,0.0855631065616,-0.0418954683191,-1.48296391132,-0.20645477711,0.101583441624,-0.00725993447179,Sad
0.0,0.0,0.49689257101,-0.325918041078,1.42332143284,0.675794634651,0.510052610494,1.36754279796,Unknow,0.0824881770037,1.43080802943,-1.31954398285,-0.427795335889,-1.04598273569,Unknow,0.137840559171,0.0167047516703,1.41368559182,0.0341724418261,0.0780836893157,-0.0431320716868,-1.48538040419,-0.259667624441,0.0942329892334,-0.0104950124005,Sad
0.0,0.0,0.493174606839,-0.322677121275,1.42141414001,0.67159683691,0.509956379371,1.25768992172,Unknow,0.0866501838275,1.43296942619,-1.31081744127,-0.431032849026,-1.82436374033,Unknow,0.139609969685,0.015714779855,1.41822507929,0.0514401001696,0.0856875207442,-0.0454172812494,-1.48123376453,-0.240131695383,0.102261544369,-0.0127615696234,Sad
0.0,0.0,0.492210786398,-0.320868503977,1.4206269193,0.670973910884,0.510314147452,1.09133031996,Unknow,0.0887929972588,1.43221197867,-1.31111661569,-0.434461091106,-1.61446505528,Unknow,0.141288026778,0.0150992625676,1.41975657624,0.0714632975523,0.0847853403466,-0.0469469398145,-1.47387524859,-0.229396730231,0.101832042839,-0.00790246614349,Sad
0.0,0.0,0.495538511086,-0.319839940023,1.42100136921,0.670188938469,0.511553441034,0.883292324328,Unknow,0.0877455989477,1.43284431776,-1.31627327174,-0.435529470964,-1.1658839588,Unknow,0.142530748014,0.0152542521903,1.41930277619,0.0802486960024,0.0853738323642,-0.0474596493119,-1.47234672171,-0.247429967376,0.10205476889,-0.0106377700267,Sad
0.0,0.0,0.497938204975,-0.290861306084,1.39822839769,0.673991524358,0.468852434097,2.10109458983,Unknow,0.116507115768,1.38575349337,-1.19521749341,-0.400037246191,-0.998790746868,Unknow,0.13792755517,0.014579179471,1.41312232414,0.0494906682162,0.0728148547152,-0.0477659426181,-1.48920227352,-0.217359412801,0.088851811337,0.00249059751173,Sad
0.0,0.0,0.500690495968,-0.302479982951,1.41081253054,0.674005953876,0.485851566836,1.20503014429,Unknow,0.107852090463,1.40801705432,-1.23986488579,-0.411817336993,-1.19545842535,Unknow,0.137491475436,0.0137180201894,1.41443433665,0.0582422766255,0.0755295497195,-0.0481431965015,-1.48527655616,-0.190183838827,0.091942333775,-0.00424960524032,Sad
0.0,0.0,0.498168652121,-0.281324674015,1.39190166942,0.657638256726,0.463040443879,1.21268904615,Closed,0.112376229242,1.41182922722,-1.25523065204,-0.414015110103,-1.67952523421,Unknow,0.140956009555,0.0135028184601,1.41493788238,0.0877789579705,0.0821553099193,-0.0536524953904,-1.47656946015,-0.225319667133,0.0990209865008,-0.0078768821645,Sad
0.0,0.0,0.501835994942,-0.273657548268,1.38528165143,0.650505587205,0.455595235142,2.07928928347,Unknow,0.117219754416,1.41371396955,-1.25133910841,-0.418501895121,-1.23978558353,Unknow,0.143110594451,0.0138097662443,1.41534746371,0.103026985922,0.0837105939362,-0.0545748801079,-1.47182478434,-0.253146083681,0.100426469453,-0.0110732448247,Sad
0.0,0.0,0.501358660308,-0.271220474433,1.38536953513,0.661660531084,0.451082709758,1.96413093681,Unknow,0.126642101128,1.3947924599,-1.20430969127,-0.405247693997,-1.09918414097,Unknow,0.14480762405,0.0140526989469,1.41588955199,0.112105421394,0.0755289715171,-0.0534750292828,-1.47070844206,-0.256708244997,0.0920107313057,-0.00748432769492,Sad
0.0,0.0,0.503458756401,-0.279011568622,1.39442773168,0.670998996392,0.459357618824,1.18769032171,Closed,0.131133994908,1.38401601983,-1.16901029384,-0.397417463563,-1.0670353785,Unknow,0.145900401799,0.0147355551246,1.41513979955,0.117446525926,0.068045625165,-0.0557258477865,-1.46732318072,-0.249377569247,0.0850358596253,-0.0122757320396,Sad
0.0,0.0,0.502999155139,-0.270461276559,1.38487114658,0.648418202874,0.450506360473,2.04188767455,Unknow,0.119566152349,1.40410694676,-1.23088928431,-0.407639171683,-1.18469453389,Unknow,0.142569800941,0.0155242963725,1.41208764761,0.104727962618,0.0730951885499,-0.0572045714818,-1.47884440006,-0.269685265277,0.0901725552575,-0.0118718842029,Sad
0.0,0.0,0.510148850369,-0.264797758028,1.38798864757,0.652231061178,0.446337729114,1.33151797706,Closed,0.123892844884,1.40604652501,-1.2209099496,-0.407833134306,-1.09192037608,Unknow,0.143412232128,0.0176044563157,1.41463703071,0.0997542254078,0.0767749022274,-0.0567889994144,-1.47362235061,-0.285794153749,0.0930975066822,-0.00267030159293,Sad
0.0,0.0,0.511039269731,-0.259515486415,1.38806352982,0.642241596875,0.441860209184,1.1287105429,Unknow,0.108420395142,1.41884379346,-1.27546657118,-0.414771594625,-1.15532270111,Unknow,0.14302875339,0.0195727008756,1.41517883526,0.0998118191247,0.0831757808588,-0.0569150370663,-1.47033384206,-0.302385464863,0.0993009902428,-0.00512800910943,Sad
