Animation,Hip Pitch,Hip Roll,Head Yaw,Head Pitch,Right Shoulder Pitch,Right Shoulder Roll,Right Elbow Yaw,Right Elbow Roll,Right Wrist Yaw,Right Hand,Left Shoulder Pitch,Left Shoulder Roll,Left Elbow Yaw,Left Elbow Roll,Left Wrist Yaw,Left Hand
 Cool,0.0106351049617,-0.0292093064636,2.80259692865e-45,-0.0456486679614,1.6674708128,-0.389980077744,1.38919687271,0.629710316658,0.000392729183659,0.381828695536,1.75678622723,0.407044500113,-1.30005002022,-0.792827248573,-0.000392729183659,0.381828695536
 Cool,0.0644771382213,-0.0318868197501,9.57154577819e-10,-0.0475765354931,1.70508873463,-0.374856591225,1.48276209831,0.749526381493,0.000479430163978,0.0414814352989,1.75904583931,0.393930733204,-1.31590151787,-0.792466104031,-0.000479436974274,0.019999999553
 Cool,0.0711512714624,-0.0307018570602,1.19693754908e-09,-0.0571681298316,1.77497899532,-0.3828817904,1.64838016033,0.928091943264,0.000496110355016,0.019999999553,1.77343308926,0.39735352993,-1.34595370293,-0.821915686131,-0.000496115768328,0.019999999553
 Cool,0.0764232948422,-0.0299547724426,2.30649804811e-10,-0.0671759992838,1.79552936554,-0.413912922144,1.63974750042,1.26051151752,0.000499250483699,0.019999999553,1.8103941679,0.409442514181,-1.44746100903,-0.945343255997,-0.000499251531437,0.019999999553
 Cool,0.0830532610416,-0.0291100256145,-5.29774524693e-07,-0.086502827704,1.80723905563,-0.522693514824,1.88852834702,1.14461970329,0.000499867543112,0.019999999553,1.88308358192,0.429818242788,-1.71140515804,-1.1403785944,-0.000499887217302,0.019999999553
 Cool,0.0946801379323,-0.032786205411,-1.02087525988e-07,-0.11095238477,1.62706005573,-0.794093906879,1.98517978191,1.09378600121,0.000499974470586,0.019999999553,1.86828196049,0.475795060396,-1.82903659344,-1.29910576344,-0.000499978312291,0.019999999553
 Cool,0.109475784004,-0.0416749231517,-1.96722602652e-08,-0.115008160472,1.30531275272,-1.14616727829,1.66498792171,1.113240242,0.000499995076098,0.019999999553,1.85950446129,0.499330103397,-2.08566856384,-1.29873394966,-0.000499995891005,0.019999999553
 Cool,0.12289173156,-0.0514631159604,-3.84782783414e-09,-0.119688533247,1.05205619335,-1.13813173771,1.34459030628,1.45483052731,0.000499996298458,0.019999999553,1.89351654053,0.500135302544,-2.08566832542,-1.29866790771,-0.000500000023749,0.18445545435
 Cool,0.134051799774,-0.0595338828862,-7.41476213761e-10,-0.127487868071,0.710032641888,-0.960501670837,1.01217973232,1.08161878586,0.000499999325257,0.019999999553,1.9118822813,0.508415281773,-2.08566832542,-1.29864954948,-0.000500000023749,0.375358074903
 Cool,0.142731815577,-0.0630969256163,-1.42882428111e-10,-0.123850986362,0.356323629618,-0.820927917957,0.683104813099,0.689970731735,0.000499999907333,0.019999999553,1.92687153816,0.508659362793,-2.08566832542,-1.29864597321,-0.000500000023749,0.702990114689
 Cool,0.146343424916,-0.0621521025896,-6.33667468719e-06,-0.116171278059,0.0287942141294,-0.961738824844,0.362845361233,0.425451248884,0.000500235590152,0.019999999553,1.93905162811,0.490174949169,-2.08565950394,-1.29865312576,-0.000500054389704,0.980000019073
