Animation,Hip Pitch,Hip Roll,Head Yaw,Head Pitch,Right Shoulder Pitch,Right Shoulder Roll,Right Elbow Yaw,Right Elbow Roll,Right Wrist Yaw,Right Hand,Left Shoulder Pitch,Left Shoulder Roll,Left Elbow Yaw,Left Elbow Roll,Left Wrist Yaw,Left Hand
 Scary,0.00414219126105,-0.032821316272,2.80259692865e-45,-0.0316122360528,1.56810081005,-0.208617389202,1.22689890862,0.464258909225,0.000358854187652,0.790000021458,1.66321384907,0.315962404013,-1.05951499939,-0.651101231575,-0.000358854187652,0.790000021458
 Scary,0.0746098160744,-0.0378968454897,7.32339244802e-10,-0.0359736382961,1.5668708086,-0.211806476116,1.22680020332,0.443592339754,0.000472944811918,0.980000019073,1.66290163994,0.305459648371,-1.0629761219,-0.646446406841,-0.000472933868878,0.980000019073
 Scary,0.105594106019,-0.0385424382985,7.64061081071e-09,-0.0373333282769,1.56849873066,-0.213273748755,1.22592568398,0.440244436264,0.000495456799399,0.980000019073,1.66180276871,0.302801281214,-1.06548464298,-0.639522254467,-0.000495401909575,0.980000019073
 Scary,0.109902828932,-0.0374652892351,6.50623022125e-09,-0.0378494225442,1.57004868984,-0.213407337666,1.2244631052,0.440364927053,0.000499471148942,0.980000019073,1.66061007977,0.301252633333,-1.07003462315,-0.633152127266,-0.000499433721416,0.980000019073
 Scary,0.112533092499,-0.0351015590131,2.51602627621e-09,-0.0378319583833,1.57104575634,-0.21338622272,1.21818971634,0.44070148468,0.00049997784663,0.980000019073,1.66167831421,0.30192515254,-1.0736528635,-0.630594670773,-0.000499964691699,0.980000019073
 Scary,0.113068543375,-0.0327184088528,4.84838225123e-10,-0.0387207269669,1.57061111927,-0.212745755911,1.21025776863,0.440514713526,0.000499995716382,0.980000019073,1.66183423996,0.311456084251,-1.03242945671,-0.637595891953,-0.000499994843267,0.980000019073
 Scary,0.110243298113,-0.0311289317906,9.34283067577e-11,-0.0333631150424,1.5400698185,-0.227706804872,1.18727183342,0.467515677214,0.000499999208841,0.980000019073,1.63390207291,0.349381566048,-0.919907093048,-0.672485351562,-0.000499998684973,0.980000019073
 Scary,0.0794283151627,-0.0429843664169,1.80036315717e-11,0.0022893184796,1.36390423775,-0.39890179038,1.04142606258,0.692742049694,0.000499999849126,0.980000019073,1.46294260025,0.640062510967,-0.92919510603,-0.738762438297,-0.00049999973271,0.980000019073
 Scary,0.045123025775,-0.069918230176,1.16040821396e-08,0.0887195691466,1.10477554798,-0.399530529976,1.0402109623,0.694116294384,0.000499910442159,0.980000019073,1.1238411665,0.889690995216,-0.91383767128,-1.08296751976,-0.00049989373656,0.980000019073
 Scary,0.0303908959031,-0.113999709487,1.84098407772e-05,0.151670739055,0.995293676853,-0.538249671459,0.785421907902,1.05312490463,0.000500065390952,0.980000019073,0.852955102921,0.79692363739,-0.864187717438,-1.24628794193,-0.000499695830513,0.980000019073
