Animation,Hip Pitch,Hip Roll,Head Yaw,Head Pitch,Right Shoulder Pitch,Right Shoulder Roll,Right Elbow Yaw,Right Elbow Roll,Right Wrist Yaw,Right Hand,Left Shoulder Pitch,Left Shoulder Roll,Left Elbow Yaw,Left Elbow Roll,Left Wrist Yaw,Left Hand
Thinking,0.0108067998663,-0.0201468318701,-2.80259692865e-45,-0.015618417412,1.56640100479,-0.284767538309,1.27149784565,0.515013635159,0.000354275398422,0.790000021458,1.6132632494,0.317010015249,-1.18918180466,-0.65597653389,-0.000354275398422,0.790000021458
Thinking,0.0493411272764,-0.0261869076639,-2.80259692865e-45,0.0779494419694,1.60104870796,-0.296474784613,1.32151818275,0.518351554871,0.000471918901894,0.980000019073,1.63190531731,0.313457459211,-1.14334619045,-0.697633445263,-0.000471918901894,0.980000019073
Thinking,0.0719878822565,-0.028807265684,-3.31552674204e-10,0.0685890987515,1.61910486221,-0.300921857357,1.34432089329,0.505277454853,0.000494599458762,0.980000019073,1.64289343357,0.317447125912,-1.12151885033,-0.714320480824,-0.000494598294608,0.980000019073
Thinking,0.0946142151952,-0.0280285477638,-6.32258867483e-09,0.0503820702434,1.62610352039,-0.292337357998,1.37425351143,0.493249475956,0.000499070505612,0.980000019073,1.66258120537,0.329561710358,-1.11931884289,-0.713692545891,-0.000499056186527,0.980000019073
Thinking,0.105215489864,-0.0284144692123,-6.90683332749e-09,0.0362963341177,1.6339725256,-0.282724946737,1.40340840816,0.501110613346,0.000499908346683,0.980000019073,1.67301642895,0.335865467787,-1.11046719551,-0.684662699699,-0.000499896530528,0.980000019073
Thinking,0.114153318107,-0.0285061039031,-4.6892245642e-09,0.0259280521423,1.63378214836,-0.274771392345,1.39506542683,0.501387894154,0.000500034424476,0.980000019073,1.67659676075,0.336511135101,-1.11283111572,-0.649967849255,-0.000500028487295,0.980000019073
Thinking,0.119688540697,-0.0280953738838,-2.18372098182e-09,0.0201994534582,1.63568627834,-0.268591821194,1.39367222786,0.506479203701,0.000500032154378,0.980000019073,1.68066382408,0.336112290621,-1.12214076519,-0.635611414909,-0.000500022433698,0.980000019073
Thinking,0.123587243259,-0.0267119500786,-4.20802948042e-10,0.0196447558701,1.64005184174,-0.263397276402,1.40309357643,0.518407821655,0.000500004738569,0.980000019073,1.68313324451,0.334983825684,-1.12862205505,-0.633131504059,-0.000500004331116,0.980000019073
Thinking,0.125733196735,-0.0237865559757,-6.16274184462e-11,0.0154161788523,1.65319228172,-0.255190193653,1.5207144022,0.628726065159,0.000500000955071,0.980000019073,1.6864233017,0.335924774408,-1.13640630245,-0.635739922523,-0.000500000838656,0.980000019073
Thinking,0.126842677593,-0.0189347453415,-1.18756020642e-11,0.00405368953943,1.67302238941,-0.247347831726,1.75752472878,0.816925466061,0.000500000198372,0.980000019073,1.68601286411,0.339848130941,-1.14005351067,-0.637540578842,-0.000500000198372,0.980000019073
Thinking,0.127991706133,-0.0135397715494,-3.01108920783e-12,-0.0197579693049,1.64995074272,-0.253570586443,1.9545892477,1.067445755,0.000500000140164,0.980000019073,1.67328870296,0.348953157663,-1.11925935745,-0.631274282932,-0.000500000140164,0.980000019073
Thinking,0.130012735724,-0.00846508983523,-5.80236813458e-13,-0.043791025877,1.62416708469,-0.260463565588,2.02539825439,1.29002356529,0.000500000140164,0.980000019073,1.66289937496,0.355170100927,-1.10193216801,-0.62585824728,-0.000500000140164,0.980000019073
Thinking,0.135204926133,-0.00170629611239,-8.4976825381e-14,-0.0746189802885,1.51205861568,-0.306955397129,2.07069826126,1.28241884708,0.000500000140164,0.980000019073,1.65374529362,0.364936381578,-1.08737289906,-0.624800980091,-0.000500000140164,0.980000019073
Thinking,0.140823513269,0.00467147119343,-5.94970295253e-10,-0.109822317958,1.4521394968,-0.351422995329,2.08277964592,1.28136432171,0.000499974470586,0.980000019073,1.65314996243,0.372258663177,-1.08871495724,-0.632556200027,-0.00050005922094,0.980000019073
Thinking,0.146437749267,0.0103026209399,-9.33901578293e-09,-0.150822594762,1.43765854836,-0.377581566572,2.08509612083,1.28115725517,0.000499891291838,0.980000019073,1.65201175213,0.375098645687,-1.08160948753,-0.631530344486,-0.000500236114021,0.980000019073
Thinking,0.150985077024,0.0148379774764,-3.69684940438e-08,-0.187660112977,1.43060302734,-0.399665951729,2.08553314209,1.2811139822,0.000499810499605,0.980000019073,1.64812099934,0.371849536896,-1.07387900352,-0.624733090401,-0.000500395544805,0.980000019073
Thinking,0.154908314347,0.0205197688192,-9.59313481985e-08,-0.224601358175,1.43356001377,-0.416140019894,2.08560013771,1.28110277653,0.000499724061228,0.980000019073,1.64756345749,0.368702054024,-1.07002770901,-0.61990582943,-0.000500587921124,0.980000019073
Thinking,0.157931387424,0.0248678829521,-1.84915379009e-07,-0.253710597754,1.43943798542,-0.426380962133,2.08561134338,1.28109765053,0.000499655492604,0.980000019073,1.64596498013,0.36742284894,-1.06068730354,-0.618341267109,-0.000500716152601,0.980000019073
