Animation,Hip Pitch,Hip Roll,Head Yaw,Head Pitch,Right Shoulder Pitch,Right Shoulder Roll,Right Elbow Yaw,Right Elbow Roll,Right Wrist Yaw,Right Hand,Left Shoulder Pitch,Left Shoulder Roll,Left Elbow Yaw,Left Elbow Roll,Left Wrist Yaw,Left Hand
 Show_me,0.0173699967563,-0.0324458964169,-2.80259692865e-45,-0.0574599802494,1.58109951019,-0.369374990463,1.14256203175,0.526309967041,0.000356415985152,0.790000021458,1.66331398487,0.357185453176,-1.21202945709,-0.654576599598,-0.000356415985152,0.790000021458
 Show_me,0.0499675013125,-0.0357597321272,-2.80259692865e-45,-0.056852132082,1.5776361227,-0.356808751822,1.14293527603,0.529955983162,0.000472331361379,0.980000019073,1.66167783737,0.345591068268,-1.21658289433,-0.66828006506,-0.000472331361379,0.980000019073
 Show_me,0.0511978045106,-0.0355160534382,-2.80259692865e-45,-0.0452723912895,1.56738471985,-0.359127104282,1.13633072376,0.531892895699,0.000494668260217,0.980000019073,1.66145956516,0.343917071819,-1.22021460533,-0.666036725044,-0.000495947897434,0.980000019073
 Show_me,0.0517647378147,-0.0347376801074,-2.80259692865e-45,-0.0315846391022,1.56939971447,-0.366502851248,1.13951814175,0.54551923275,0.000498972600326,0.980000019073,1.66531264782,0.341571509838,-1.22090101242,-0.658438444138,-0.000499219167978,0.980000019073
 Show_me,0.0525387153029,-0.0348029620945,-2.80259692865e-45,-0.0261401645839,1.57072007656,-0.373452603817,1.14007985592,0.547982394695,0.000499849556945,0.980000019073,1.66963350773,0.336549758911,-1.22042322159,-0.654416620731,-0.000499849556945,0.980000019073
 Show_me,0.0528736822307,-0.0354286283255,-2.80259692865e-45,-0.0236411578953,1.56632089615,-0.382111608982,1.12218010426,0.547280192375,0.000499970978126,0.980000019073,1.67377090454,0.336555153131,-1.22012972832,-0.657434821129,-0.000499970978126,0.980000019073
 Show_me,0.0507116988301,-0.0367904603481,-2.80259692865e-45,-0.0132963526994,1.55085146427,-0.478194743395,0.848486244678,0.609559953213,0.000499994435813,0.980000019073,1.66846370697,0.35719704628,-1.19426858425,-0.67325013876,-0.000499994435813,0.980000019073
 Show_me,0.00505314860493,-0.0521565936506,1.2758400203e-07,0.0663099884987,1.41573953629,-0.71594953537,0.522697150707,0.931387424469,0.00049990118714,0.980000019073,1.59530103207,0.40894895792,-1.17424583435,-0.718241870403,-0.000499860558193,0.980000019073
 Show_me,-0.0572679750621,-0.0614459551871,2.32018351198e-07,0.13343834877,1.26867628098,-0.804395198822,0.465755909681,1.1096265316,0.000499763700645,0.980000019073,1.50582623482,0.471389710903,-1.17569732666,-0.765286624432,-0.000499373534694,0.980000019073
 Show_me,-0.12303802371,-0.0714368224144,-8.34207185108e-07,0.235625639558,1.13899338245,-0.930705487728,0.451363950968,1.49757659435,0.00049976882292,0.980000019073,1.34641730785,0.597435832024,-1.28053402901,-0.838452339172,-0.000498208799399,0.980000019073
 Show_me,-0.188875064254,-0.0809207260609,-3.72275985683e-06,0.275201916695,1.10109531879,-0.961594581604,0.546206891537,1.27541017532,0.000499619869515,0.980000019073,1.22266316414,0.704422652721,-1.43099153042,-0.797263264656,-0.000497495871969,0.980000019073
 Show_me,-0.238829895854,-0.0891290903091,-8.22403490019e-06,0.298823058605,1.05714905262,-0.966320812702,0.659065485001,1.15902936459,0.000498690467793,0.980000019073,1.08063936234,0.760045170784,-1.46235609055,-0.764005482197,-0.00049694738118,0.980000019073
 Show_me,-0.268103867769,-0.0991949662566,-1.74805772986e-05,0.38200750947,0.823265075684,-0.746596217155,0.638522148132,1.17246127129,0.000498847512063,0.980000019073,0.935210883617,0.844320178032,-1.6572612524,-0.758549809456,-0.000497217988595,0.980000019073
 Show_me,-0.287412703037,-0.106312461197,-2.36276282521e-05,0.396142840385,0.849343061447,-0.704863846302,0.806805789471,1.04434216022,0.000499867892358,0.980000019073,0.767397463322,0.895366370678,-1.63099074364,-0.696113586426,-0.000498793902807,0.980000019073
 Show_me,-0.299980819225,-0.111803732812,-2.63936999545e-05,0.396156460047,1.2277482748,-0.673432052135,1.25892293453,1.17379164696,0.000498774636071,0.81554454565,0.7017801404,0.930330991745,-1.65947091579,-0.651986300945,-0.000499461777508,0.980000019073
 Show_me,-0.321640610695,-0.119101211429,-3.09644929075e-05,0.37430408597,1.36440205574,-0.700694799423,1.55884242058,1.21697854996,0.000497525092214,0.534945368767,0.683105945587,0.958433389664,-1.67968916893,-0.612791538239,-0.000499439891428,0.980000019073
 Show_me,-0.329442173243,-0.123085424304,-3.17840058415e-05,0.36574870348,1.5719050169,-0.668973565102,1.86470723152,1.18715035915,0.000496988126542,0.205827862024,0.68583214283,0.994514644146,-1.76287686825,-0.572312116623,-0.000499564805068,0.980000019073
 Show_me,-0.333801239729,-0.126108691096,-3.43159517797e-05,0.367820322514,1.5909049511,-0.652630984783,2.08566856384,1.17754459381,0.000496842490975,0.019999999553,0.683014512062,1.01038551331,-1.76792943478,-0.544009804726,-0.000499381450936,0.980000019073
 Show_me,-0.336857199669,-0.128707885742,-3.6218920286e-05,0.372197061777,1.58668887615,-0.641475141048,2.08566856384,1.17568421364,0.000496925145853,0.18445545435,0.694563508034,1.02545058727,-1.77377235889,-0.527943432331,-0.000499151879922,0.980000019073
 Show_me,-0.3398219347,-0.131416648626,-3.82539801649e-05,0.376206547022,1.58241021633,-0.634168207645,2.08566856384,1.17535054684,0.000496936205309,0.375358074903,0.704827666283,1.03410708904,-1.77867913246,-0.518164515495,-0.000498929992318,0.980000019073
 Show_me,-0.342739492655,-0.134204015136,-4.00901226385e-05,0.377810388803,1.57573854923,-0.626718401909,2.08566856384,1.17525744438,0.000496943830512,0.781856477261,0.715100467205,1.03967690468,-1.77915966511,-0.516649186611,-0.000498749839608,0.980000019073
 Show_me,-0.345351964235,-0.136687070131,-4.17709452449e-05,0.377330154181,1.57821702957,-0.619849741459,2.08566856384,1.17523527145,0.000496929802466,0.980000019073,0.718690693378,1.04241478443,-1.77696454525,-0.515798807144,-0.000498620269354,0.980000019073
 Show_me,-0.346022993326,-0.137669205666,-4.25468242611e-05,0.375695765018,1.57878887653,-0.618059873581,2.08566856384,1.17522835732,0.000496892724186,0.980000019073,0.721537530422,1.04325699806,-1.77605938911,-0.516456186771,-0.000498545588925,0.980000019073
