Animation,Hip Pitch,Hip Roll,Head Yaw,Head Pitch,Right Shoulder Pitch,Right Shoulder Roll,Right Elbow Yaw,Right Elbow Roll,Right Wrist Yaw,Right Hand,Left Shoulder Pitch,Left Shoulder Roll,Left Elbow Yaw,Left Elbow Roll,Left Wrist Yaw,Left Hand
 What_are_thinking,0.00877642910928,-0.0210146773607,-2.80259692865e-45,-0.0106084495783,1.57207942009,-0.194853141904,1.22734510899,0.469902098179,0.000354275398422,0.790000021458,1.65959191322,0.281031399965,-1.20714628696,-0.570368289948,-0.000354275398422,0.859765648842
 What_are_thinking,0.0750854238868,-0.0237785819918,-2.27646079765e-09,0.0524720810354,1.57234454155,-0.190561190248,1.24093604088,0.447848886251,0.000472008425277,0.980000019073,1.66198658943,0.276820838451,-1.20140957832,-0.583236694336,-0.000472006242489,0.980000019073
 What_are_thinking,0.0847384184599,-0.024332601577,-1.35794475664e-09,0.048629514873,1.57352590561,-0.186755642295,1.25447130203,0.441683351994,0.000494633684866,0.980000019073,1.66414642334,0.277038633823,-1.20130038261,-0.582983911037,-0.000494632404298,0.980000019073
 What_are_thinking,0.0873911231756,-0.0238254871219,-2.61675875413e-10,0.0479815937579,1.57490074635,-0.185983628035,1.2593767643,0.441839665174,0.000498965906445,0.980000019073,1.66376245022,0.279723078012,-1.19713008404,-0.583469152451,-0.000499213929288,0.980000019073
 What_are_thinking,0.0883749946952,-0.0236694198102,-5.04249281219e-11,0.0464647002518,1.57640504837,-0.187638312578,1.27444386482,0.454690605402,0.000499800720718,0.980000019073,1.65997755527,0.282029598951,-1.19677460194,-0.581000208855,-0.000499848509207,0.980000019073
 What_are_thinking,0.084830917418,-0.028350757435,-9.7168809457e-12,0.0469641312957,1.57094633579,-0.195770651102,1.54560089111,0.55294919014,0.000499970803503,0.980000019073,1.66270875931,0.287011682987,-1.19420385361,-0.590773463249,-0.000499970803503,0.980000019073
 What_are_thinking,0.0631736889482,-0.0658472850919,-1.87244252221e-12,0.0379273593426,1.54516541958,-0.251017957926,1.87845635414,0.740285813808,0.000499994377606,0.980000019073,1.66904675961,0.295449078083,-1.16393470764,-0.611246049404,-0.000499994377606,0.980000019073
 What_are_thinking,0.0402206629515,-0.119240351021,-3.60819609867e-13,0.0302390698344,1.37606358528,-0.365662992001,1.96820259094,0.789602398872,0.000499998917803,0.980000019073,1.6941473484,0.328018337488,-1.13058269024,-0.65733808279,-0.000499998917803,0.980000019073
 What_are_thinking,0.00431712390855,-0.171619728208,3.96564018956e-06,0.0343364402652,1.29207074642,-0.458303272724,2.08566856384,0.809491276741,0.000499899673741,0.980000019073,1.69084990025,0.347278088331,-1.05198955536,-0.679214417934,-0.000499910209328,0.980000019073
 What_are_thinking,-0.0217216797173,-0.227636635303,1.19950516364e-06,0.0559082664549,1.19917941093,-0.505813002586,2.08566856384,0.813323020935,0.000499966205098,0.980000019073,1.68319141865,0.370488524437,-1.01132619381,-0.699280381203,-0.000499875168316,0.980000019073
 What_are_thinking,-0.0502451062202,-0.266833096743,2.71084275028e-07,0.0382686629891,1.17180836201,-0.553588330746,2.08566856384,0.814064443111,0.000499993213452,0.980000019073,1.68835270405,0.410024940968,-0.969067573547,-0.733341991901,-0.000499968649819,0.980000019073
 What_are_thinking,-0.0653720274568,-0.281337410212,5.22379224321e-08,0.0440986379981,1.13159477711,-0.567470133305,2.08566856384,0.814207494259,0.000499998684973,0.980000019073,1.69378399849,0.437957972288,-0.941497087479,-0.753952503204,-0.000499993970152,0.980000019073
 What_are_thinking,-0.0758081898093,-0.289884746075,1.00662456148e-08,0.0471073947847,1.13060438633,-0.582780122757,2.08566856384,0.814235031605,0.00049999973271,0.980000019073,1.69546544552,0.449505716562,-0.929709434509,-0.760979712009,-0.000499998801388,0.980000019073
