Head Yaw,Head Roll,Head Pitch,Right Shoulder Roll,Right Shoulder Pitch,Right Elbow Yaw,Right Elbow Roll,Right Wrist Yaw,Right Hand,Left Shoulder Roll,Left Shoulder Pitch,Left Elbow Yaw,Left Elbow Roll,Left Wrist Yaw,Left Hand,Waist Roll,Waist Pitch,Right Hip Roll,Right Hip Pitch,Right Knee Yaw,Right Knee Roll,Left Hip Roll,Left Hip Pitch,Left Knee Yaw,Left Knee Roll,Emotion
0,0.0,0.0779560622524,-0.340165626725,1.47073324754,0.703291462385,1.22768161395,1.83436128739,Unknow,0.576673602726,1.78409133448,-0.549016546332,-1.1797608385,-2.58353045636,Unknow,-0.171075725825,0.053330391537,-0.0235838762969,0.865500002817,-3.02551863582,-1.56667678643,-0.142689037351,0.851114938323,-0.312786130185,1.51678152621,Reflexive
0,0.0,0.0819953307592,-0.339459431428,1.47042898651,0.758770478488,1.11284079848,0.703564806503,Unknow,0.574397360195,1.78334148027,-0.547521760006,-1.1709181147,-2.61327397712,Unknow,-0.17264034464,0.0524258298372,-0.0255446496667,0.867265675214,-3.00061309468,-1.5663012524,-0.142310272548,0.847449828818,-0.323970360458,1.51709644387,Reflexive
0,0.0,0.0838109964146,-0.338825180676,1.47192314763,0.692430039273,1.26099425493,2.06090635111,Unknow,0.573157961769,1.78319730977,-0.550176593347,-1.17711429898,-2.63030323378,Unknow,-0.173497486089,0.0514849469058,-0.0267099896249,0.867279336053,-2.95264648311,-1.56405833169,-0.141274683536,0.847021958322,0.384995001426,1.51912640872,Reflexive
0,0.0,0.0830701157734,-0.339296841011,1.47186945443,0.614213495203,1.37764603715,3.04292899314,Unknow,0.576331303916,1.78475593822,-0.550286238456,-1.18029039884,-2.64028578629,Unknow,-0.174852588939,0.0504526528972,-0.0278183780905,0.864912767813,-2.94693320224,-1.56551929602,-0.14037770025,0.852691102634,-0.314701269705,1.51824687034,Reflexive
0,0.0,0.0863609531115,-0.337197637268,1.472784273,0.760305082206,1.11865252703,0.685719421986,Unknow,0.575225196203,1.78499186375,-0.5517659069,-1.17556004911,-2.649420928,Unknow,-0.172358385584,0.0517714294999,-0.0276154258608,0.865637507258,-2.92323654569,-1.56622689449,-0.141322274477,0.850908442394,-0.31124500058,1.5179130752,Reflexive
0,0.0,0.0878907595424,-0.337081370476,1.47382890439,0.613467589586,1.38017163924,-1.43327844082,Unknow,0.577743404957,1.78667698586,-0.551126137699,-1.17534450731,-2.55841449436,Unknow,-0.172636605411,0.051358106188,-0.0269364962873,0.865474736548,-2.90951620993,-1.56549613266,-0.141458479132,0.852008009709,-0.317491926838,1.51911488416,Reflexive
0,0.0,0.0893197291353,-0.338411097024,1.47500517561,0.699891973632,1.235623101,-1.21137485014,Unknow,0.577887874464,1.78644819947,-0.549061180261,-1.17426385988,-2.57828974995,Unknow,-0.174237376918,0.0501648084718,-0.028213855339,0.865219024162,2.80523622992,-1.56599372524,-0.141882402784,0.853472420721,-0.299746118779,1.51777359782,Reflexive
0,0.0,0.0904015812304,-0.34039485407,1.47730542514,0.627794330145,1.39780515867,0.0613874371235,Unknow,0.575628618674,1.784297782,-0.546011386694,-1.17030486876,-2.58544168993,Unknow,-0.174821584223,0.0495997289937,-0.0284098341868,0.865483248101,2.80391365589,-1.56631784437,-0.141545343342,0.852154102044,-0.308400579069,1.51837687173,Reflexive
0,0.0,0.0913318092606,-0.342268957499,1.47605933801,0.705935388556,1.2432666935,-1.25600604319,Unknow,0.582247968022,1.79401480469,-0.58348287244,-1.1986217182,-2.80304584409,Unknow,-0.176460256504,0.0493336851204,-0.0312214621829,0.866134222891,-2.98674484697,-1.56695799974,-0.142188429915,0.849503951897,-0.303135575759,1.518778864,Reflexive
0,0.0,0.0908783352164,-0.342735055927,1.47789717126,0.607269713051,1.39478139261,-1.42395240204,Unknow,0.581440866663,1.79323172652,-0.567184074081,-1.18383635998,-2.69042115917,Unknow,-0.176121488047,0.0494817605363,-0.0319605565068,0.865660429737,-2.99789593527,-1.56674930122,-0.142236458304,0.849205572853,-0.295085518264,1.51791255705,Reflexive
