Head Yaw,Head Roll,Head Pitch,Right Shoulder Roll,Right Shoulder Pitch,Right Elbow Yaw,Right Elbow Roll,Right Wrist Yaw,Right Hand,Left Shoulder Roll,Left Shoulder Pitch,Left Elbow Yaw,Left Elbow Roll,Left Wrist Yaw,Left Hand,Waist Roll,Waist Pitch,Right Hip Roll,Right Hip Pitch,Right Knee Yaw,Right Knee Roll,Left Hip Roll,Left Hip Pitch,Left Knee Yaw,Left Knee Roll,Emotion
0.0,0.0,0.119624475012,-1.0355852041,1.45327284576,1.27663229401,0.273309671473,2.58129545506,Unknow,0.944195916045,1.70701590994,-0.435743298753,-1.27591778893,-1.01538191115,Unknow,-0.163367184831,0.0495950941173,1.01533420855,-0.302536128833,0.0125458817645,-0.185447637121,-1.52728515796,2.52121658759,-0.00566569734023,0.172417583724,Angry
0.0,0.0,0.119631607937,-1.03029876649,1.46829596591,1.29212315464,0.275984766959,3.05500172621,Unknow,0.946466948461,1.70673238999,-0.440727745637,-1.27688432077,-0.977802264396,Unknow,-0.15863172482,0.0551488722822,1.02135165889,-0.314849777384,0.015215018511,-0.186918906764,-1.53625350492,2.57849635523,-0.0360573873741,0.179873012124,Angry
0.0,0.0,0.114515645654,-1.02063901235,1.4342362725,1.25568675612,0.275440618656,2.03524610262,Unknow,0.927782209006,1.79516099592,-0.5447907644,-1.28838190357,-2.08537907217,Unknow,-0.156978946626,0.0595038835686,1.02332630506,-0.331360234561,0.0382851272215,-0.191498630552,-1.54101421626,2.37311952748,-0.0486219468012,0.200437321516,Angry
0.0,0.0,0.12411347963,-1.01480340877,1.45197385839,1.28233820075,0.279180469439,1.99379447058,Closed,0.927258693053,1.78406712026,-0.53496703708,-1.28562965081,-1.1603801422,Unknow,-0.153287129004,0.0617047979308,1.02531809527,-0.340604918266,0.0397092493391,-0.192049726307,-1.54445640277,2.4764353566,-0.0426691262489,0.205269047775,Angry
0.0,0.0,0.124146984672,-1.01071053262,1.46481998399,1.2991494251,0.276413338746,2.61579072434,Closed,0.927351584647,1.77058185643,-0.521217595407,-1.2815150676,-1.26993417851,Unknow,-0.151962570149,0.0613262541494,1.02676216503,-0.342578041482,0.0380945766151,-0.192749083136,-1.54359557986,2.41402102981,0.0867141374436,0.207656279137,Angry
0.0,0.0,0.12195619281,-1.00930024506,1.47905788476,1.31735029058,0.275454653687,1.93628299366,Closed,0.92982886368,1.74656880044,-0.49312735171,-1.27379863538,-1.24789327235,Unknow,-0.15195280796,0.0592909952119,1.02784065901,-0.339763748843,0.0325550486737,-0.197051050438,-1.5424921913,2.4166224333,0.081324248235,0.212060323924,Angry
0.0,0.0,0.124357618375,-1.00693991399,1.48255543173,1.32664327013,0.273518206881,2.80715517789,Unknow,0.931488596015,1.73838226117,-0.486688465455,-1.26606059631,2.13127045232,Unknow,-0.15091290159,0.0575153773927,1.02789289119,-0.337879252565,0.0315841170297,-0.196788568936,-1.54279934241,2.42040022846,0.0802897293452,0.218251596654,Angry
0.0,0.0,0.128250427608,-1.00641508507,1.49048434708,1.34084589039,0.274093476105,2.1239826218,Unknow,0.936078624401,1.72711868192,-0.501057089136,-1.39983618011,1.5761371008,Unknow,-0.150772936543,0.0563391703155,1.02879408112,-0.33883711099,0.0315381893547,-0.19694277639,-1.54319028405,2.44001130072,0.080206873926,0.217330285044,Angry
0.0,0.0,0.126196969324,-1.00699091463,1.49039724651,1.34409235831,0.273875046074,2.23475142529,Unknow,0.93448311659,1.72463355831,-0.494525692756,-1.27314588516,1.86495865827,Unknow,-0.151259115298,0.0549238629883,1.02847884214,-0.336550571482,0.0289491392476,-0.197256094255,-1.54193260809,2.47854507206,0.000185484016505,0.219915911126,Angry
0.0,0.0,0.127729975556,-1.00631383172,1.49211512957,1.3478995935,0.274286397667,2.86784957263,Closed,0.934512957248,1.72612318671,-0.488416801296,-1.26705583936,2.13507837577,Unknow,-0.150683420521,0.0541511853967,1.02839543909,-0.333661622984,0.027763382852,-0.197833986543,-1.54151417293,2.51736119632,-0.0535177924437,0.215636068129,Angry
