Head Yaw,Head Roll,Head Pitch,Right Shoulder Roll,Right Shoulder Pitch,Right Elbow Yaw,Right Elbow Roll,Right Wrist Yaw,Right Hand,Left Shoulder Roll,Left Shoulder Pitch,Left Elbow Yaw,Left Elbow Roll,Left Wrist Yaw,Left Hand,Waist Roll,Waist Pitch,Right Hip Roll,Right Hip Pitch,Right Knee Yaw,Right Knee Roll,Left Hip Roll,Left Hip Pitch,Left Knee Yaw,Left Knee Roll,Emotion
0.0,0.0,-0.470194399043,-0.275907050875,-1.28522513405,1.23002035314,0.219888675091,-0.92902311313,Closed,0.202668214121,-1.4751972767,-0.237387238511,-0.514372818342,-2.61921694711,Closed,0.17331465474,0.320458372715,0.509151350286,0.766132841614,-0.167805590681,-0.839152581851,-0.403745788696,0.74161630434,0.33623956317,1.27868110883,Happy
0.0,0.0,-0.468550373399,-0.275141566746,-1.27256675246,1.20848594577,0.230305858782,-1.11265866036,Closed,0.204181822383,-1.47816279288,-0.143200238714,-0.489110655924,-2.5989636016,Closed,0.172744610915,0.320101832885,0.507791026295,0.766997021275,-0.165283836791,-0.840923950599,-0.403248863469,0.738089278081,0.342002160695,1.2796505626,Happy
0.0,0.0,-0.468384743681,-0.275385323575,-1.26507694783,1.21004254678,0.242625693973,-1.01875768027,Closed,0.195182995713,-1.47774830191,-0.144418625687,-0.474199441858,-2.59738085549,Closed,0.172735440154,0.319421279348,0.507935074399,0.768423629539,-0.161476316004,-0.840189299729,-0.402157143659,0.735908749707,0.344993003721,1.2801554324,Happy
0.0,0.0,-0.472571446638,-0.264350508315,-1.27107594624,1.19772593225,0.229789173535,-0.906202938064,Closed,0.202090900233,-1.48558880466,-0.146540099365,-0.466873665973,-2.60524939351,Closed,0.167336923087,0.317976439769,0.504628142896,0.764586431117,-0.160247404656,-0.845925784821,-0.397864062115,0.734717935934,0.354258553902,1.28176264001,Happy
0.0,0.0,-0.46927510317,-0.264141502982,-1.26690293944,1.2176275944,0.231951180014,-0.86879535935,Closed,0.197243500655,-1.48465719375,-0.13147250615,-0.461743900996,-2.58806405916,Closed,0.167531258123,0.317924431221,0.504585479129,0.764596115248,-0.155984411533,-0.840989524804,-0.398065953963,0.733131844844,0.357788779214,1.28138040545,Happy
0.0,0.0,-0.468258044244,-0.263471175734,-1.26579438188,1.20426881477,0.234789616154,-0.931190578515,Unknow,0.197769472002,-1.4846956603,-0.126132817942,-0.462332971219,-2.61442603683,Closed,0.166666221106,0.31775572273,0.502841144122,0.760512845319,-0.155346905711,-0.841344665455,-0.397541911265,0.732900510279,0.359788824511,1.28219571618,Happy
0.0,0.0,-0.466633620389,-0.259319279304,-1.25937136778,1.22370130894,0.242817031685,-0.872243724949,Closed,0.202942160616,-1.47398528565,-0.140829054799,-0.458467106701,-2.61060549339,Closed,0.16629586617,0.317192230018,0.500847858913,0.757261388099,-0.152210025604,-0.842354044482,-0.395795796328,0.73094951917,0.364252110568,1.28257307692,Happy
0.0,0.0,-0.46786478538,-0.255923902733,-1.26219253168,1.21048194072,0.240447404395,-0.905129347826,Closed,0.11579674807,-1.4638459521,-0.252672974556,-0.392104883282,-2.60430393461,Unknow,0.164750895912,0.316011716107,0.498396579155,0.754862458058,-0.151798330949,-0.84256829238,-0.394098056581,0.730255833778,0.365816203266,1.28572884272,Happy
0.0,0.0,-0.465857531245,-0.256400135594,-1.26064828591,1.19984291149,0.238358430057,-1.00648118576,Closed,0.187529827299,-1.4740130304,-0.0551397942947,-0.427462343295,-2.5487054715,Unknow,0.164817267817,0.315714145282,0.497924106155,0.755827574115,-0.148355093291,-0.84432675536,-0.391982747216,0.728591317745,0.368381433149,1.28633678221,Happy
0.0,0.0,-0.464702879012,-0.256420909588,-1.25908140807,1.20064604957,0.238550937884,-0.981142307774,Closed,0.188322368986,-1.4735847167,-0.084060022566,-0.423586990068,-2.55842584041,Unknow,0.164903703347,0.315274451774,0.496287531592,0.754387539841,-0.147875874304,-0.846806214853,-0.391769921145,0.728666640894,0.36919296409,1.28683605553,Happy
